id,name
1895,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum
1876,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia
3030,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
1239,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
541,Bacteria;Acidobacteria;Acidobacteria_Gp6;Gp6
3591,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3482,Bacteria;Proteobacteria;Gammaproteobacteria
3040,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3274,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3397,Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas
2,Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halococcus
3612,Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema
187,Bacteria
1762,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae
3029,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
1456,Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Streptophyta
419,Bacteria
1919,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
3574,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
797,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3611,Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Treponema
885,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae;Brevibacterium
1038,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Marmoricola
3134,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
3045,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
1109,Bacteria;Bacteroidetes
2891,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
1917,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
2404,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
952,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae
2572,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
134,Bacteria
959,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
950,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae
2234,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
965,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
2736,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
820,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1000,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Zimmermannella
2425,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
940,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
908,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
2602,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2648,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
343,Bacteria
1408,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Adhaeribacter
1839,Bacteria;Firmicutes;Bacilli;Lactobacillales
3177,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Aurantimonas
3224,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
1335,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
1021,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Gordonia
3570,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
3494,Bacteria;Proteobacteria;Gammaproteobacteria
1691,Bacteria;Firmicutes;Bacilli;Bacillales
1428,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
2088,Bacteria;Firmicutes;Clostridia;Clostridiales
1162,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1291,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
2558,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2314,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1882,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Ignavigranum
2307,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2569,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2438,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2378,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1853,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae
2742,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Helcococcus
2372,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
972,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Kytococcus
2431,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2567,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
113,Bacteria
2327,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2645,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2901,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
2800,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2620,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2827,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2710,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
29,Bacteria
2562,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
283,Bacteria
658,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1850,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae
1868,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae
1971,Bacteria;Firmicutes;Clostridia
2295,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2297,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2364,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2390,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2494,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2530,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2579,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1714,Bacteria;Firmicutes;Bacilli;Bacillales
1333,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
1985,Bacteria;Firmicutes;Clostridia;Clostridiales
2750,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2273,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2994,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
122,Bacteria
2496,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1294,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
2450,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1213,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
847,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Arcanobacterium
2804,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2793,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
1059,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae
1478,Bacteria;Firmicutes
2133,Bacteria;Firmicutes;Clostridia;Clostridiales
2135,Bacteria;Firmicutes;Clostridia;Clostridiales
327,Bacteria
2992,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
2968,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae
434,Bacteria
1883,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae
1474,Bacteria;Firmicutes
242,Bacteria
2795,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
1334,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
1305,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
2755,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2044,Bacteria;Firmicutes;Clostridia;Clostridiales
1139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2639,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2580,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2537,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1180,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1838,Bacteria;Firmicutes;Bacilli;Lactobacillales
1186,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1191,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2310,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2107,Bacteria;Firmicutes;Clostridia;Clostridiales
1230,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2239,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2187,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
1805,Bacteria;Firmicutes;Bacilli;Lactobacillales
781,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
2630,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2157,Bacteria;Firmicutes;Clostridia;Clostridiales
3413,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
493,Bacteria
1164,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1165,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2590,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
948,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Turicella
840,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
887,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
579,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
663,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
655,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
2443,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2513,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2452,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1565,Bacteria;Firmicutes
3031,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3022,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
3027,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
888,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
920,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
2089,Bacteria;Firmicutes;Clostridia;Clostridiales
2692,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
2943,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
977,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Ornithinimicrobium
3537,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae
3568,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
1878,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
1352,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
1065,Bacteria;Actinobacteria;Actinobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter
3613,Bacteria;SR1;SR1_genera_incertae_sedis
2528,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2508,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
325,Bacteria
316,Bacteria
2499,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2075,Bacteria;Firmicutes;Clostridia;Clostridiales
2548,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1984,Bacteria;Firmicutes;Clostridia;Clostridiales
2340,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2520,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1536,Bacteria;Firmicutes
2806,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2593,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2583,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
675,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
751,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
2534,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1049,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Actinomycetospora
2505,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
871,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
1225,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1244,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1490,Bacteria;Firmicutes
931,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
2103,Bacteria;Firmicutes;Clostridia;Clostridiales
2137,Bacteria;Firmicutes;Clostridia;Clostridiales
2189,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2485,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2344,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2393,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1144,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2441,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2457,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2467,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2473,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
786,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1386,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae
3219,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium
408,Bacteria
3275,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
1398,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Sediminibacterium
440,Bacteria
1388,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae
84,Bacteria
3212,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
973,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae;Dietzia
3117,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
2803,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
1347,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales
990,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
983,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3383,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae
3322,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
558,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1399,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Sediminibacterium
937,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
1107,Bacteria;Bacteroidetes
399,Bacteria
3340,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae
1004,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1387,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae
3232,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
3221,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
1360,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
142,Bacteria
1906,Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
1431,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium
2768,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
975,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Arsenicicoccus
3282,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3607,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
3550,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
3536,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae
1414,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Spirosoma
3561,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
3256,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3251,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella
3609,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
1375,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales
3608,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
3603,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas
312,Bacteria
723,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1276,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
807,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3364,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
1012,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Arthrobacter
3264,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter
985,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3255,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
1908,Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella
2033,Bacteria;Firmicutes;Clostridia;Clostridiales
1048,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
3470,Bacteria;Proteobacteria;Gammaproteobacteria
531,Bacteria;Acidobacteria;Acidobacteria_Gp2;Gp2
3414,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
3472,Bacteria;Proteobacteria;Gammaproteobacteria
1696,Bacteria;Firmicutes;Bacilli;Bacillales
216,Bacteria
3064,Bacteria;Proteobacteria
1389,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae
66,Bacteria
118,Bacteria
2181,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae
2322,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
3207,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae
3205,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
3088,Bacteria;Proteobacteria;Alphaproteobacteria
1824,Bacteria;Firmicutes;Bacilli;Lactobacillales
2120,Bacteria;Firmicutes;Clostridia;Clostridiales
1967,Bacteria;Firmicutes;Clostridia
1018,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae
3306,Bacteria;Proteobacteria;Betaproteobacteria
3197,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium
3180,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3131,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium
1969,Bacteria;Firmicutes;Clostridia
4,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter
1744,Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus
1510,Bacteria;Firmicutes
3285,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
1746,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae
3191,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
141,Bacteria
3580,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Cellvibrio
3582,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Nevskia
3408,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
390,Bacteria
3189,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
510,Bacteria
2950,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus
2899,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
1119,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_incertae_sedis;Phocaeicola
1927,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
2347,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2502,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2576,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2650,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2577,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2729,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
370,Bacteria
2355,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1893,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae
625,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1818,Bacteria;Firmicutes;Bacilli;Lactobacillales
1807,Bacteria;Firmicutes;Bacilli;Lactobacillales
1485,Bacteria;Firmicutes
949,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae
876,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
691,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1885,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae
3660,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter
3007,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Succiniclasticum
1259,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
161,Bacteria
180,Bacteria
3636,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella
3626,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella
190,Bacteria
1083,Bacteria;Bacteroidetes
2158,Bacteria;Firmicutes;Clostridia;Clostridiales
2038,Bacteria;Firmicutes;Clostridia;Clostridiales
2025,Bacteria;Firmicutes;Clostridia;Clostridiales
771,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
146,Bacteria
1256,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1178,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
96,Bacteria
323,Bacteria
718,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1620,Bacteria;Firmicutes;Bacilli
3063,Bacteria;Proteobacteria
785,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1859,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae
968,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
1722,Bacteria;Firmicutes;Bacilli;Bacillales
1024,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus
1025,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus
1721,Bacteria;Firmicutes;Bacilli;Bacillales
426,Bacteria
617,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
